Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
657797,https://www.facebook.com/share/1CJAxrR8f7/?mibextid=wwXIfr,"ตอนเด็กๆ แย่งกับพี่ ใครได้รสต้มยำกุ้งคือชนะ🤣
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
1276336,https://www.facebook.com/share/1DBypZAHeD/?mibextid=wwXIfr,รสนี้คือแซ่บเว่อรรร์🤩🍜 #ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ,,1,,,,,,
48129,https://www.facebook.com/share/1KMkWgSW7p/?mibextid=wwXIfr,"รสนี้เท่านั้นนน no.1
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ",,,,,,,,
1274043,https://www.facebook.com/share/1GC9jExKsV/?mibextid=wwXIfr,"น่ากินมว้ากกกกกกกกกกกกก✨
#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
492723,https://www.facebook.com/share/1T4UJvJLbB/?mibextid=wwXIfr,เข้ามาเจอเวลานี้ หิวมากก น้ำลายไหลแล้ว แต่บอกเลยว่า แซ่บหลายแน่นอน  #ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ,1,,,,,,,
760071,https://www.facebook.com/share/17AwoWoUA3/?mibextid=wwXIfr,"#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
770027,https://www.facebook.com/share/1835DZpSYt/?mibextid=wwXIfr,รสตำนาน ทีเด็ดเวอร์ 👀🍜✨,2,,,,,,,
734334,https://www.facebook.com/share/1DZSso3dBr/?mibextid=wwXIfr,"ดูจบ 100% แล้วหิวทันที 🍽️☺️
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",3,,,,,,,
747303,https://www.facebook.com/share/1AuSrK3jQY/?mibextid=wwXIfr,"เป็นหิวๆ
#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
1466838,https://www.facebook.com/share/1JEZX5EHWW/?mibextid=wwXIfr,"อยากกินยำยำ จัมโบ้ ต้มยำกุ้งน้ำข้นอีกเลยยย🦐🦞
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
520566,https://www.facebook.com/100005861523514/posts/pfbid02deKqoq3qpvg8hWAF2XQE191bJ5KgJMjrjWcxwNqbAKA1m6hJv1nz2yt9iGNn35ul/?,"น่ากินมากกก ละนี่เห็นคลิปตอนเที่ยงคืน… อยากลุกไปต้มตามเลย🥹
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",2,,,,,,,
207461,https://www.facebook.com/share/1AcJNSLMHN/?mibextid=wwXIfr,"เมนูเย็นนี้เลย รสโปรดดด🤤
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
195999,https://www.facebook.com/share/17RkwXwM5K/?mibextid=wwXIfr,"เห็นแล้วหิวเลยยย น่าอีสอยากกินของแซ่บ🥹😆🔥
#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
193074,https://www.facebook.com/share/1CVmeT362Z/?mibextid=wwXIfr,"รสนี้อะไรมากกกกก 
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
689835,https://www.facebook.com/share/1QdzTwZETE/?mibextid=wwXIfr,"ยำยำ จัมโบ้ ต้มยำกุ้งน้ำข้น ยิ่งแย่งแฟนกินยิ่งอร่อย 😂
#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
211107,https://www.facebook.com/share/p/1GmiNVuJbt/,"เห็นแล้วหิวเลยยยอ่าา😂😂
#ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
992521,https://www.facebook.com/share/1A2E3hkmpe/?mibextid=wwXIfr,🤤 #ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ,6,,,,,,,
1135163,https://www.facebook.com/share/1DWG8C1vyr/?mibextid=wwXIfr,"น่ากินมากกก🤤 หิวเลยย 
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
949874,https://www.facebook.com/share/1MzCuQHq5k/?mibextid=wwXIfr,"ดูตอนนี้จะอดใจไหวไหมเนี่ยยย
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#อิ่มคำโตจัมโบ้คักหลาย
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
697794,https://www.facebook.com/share/18RE1x1miB/?mibextid=wwXIfr,"น่ากินที่สุดดด
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ",1,,,,,,,
1322261,https://www.facebook.com/share/1C27j4eGpR/?mibextid=wwXIfr,"น่าอีททเว่ออ 
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",,,,,,,,
1057786,https://www.facebook.com/share/1cMn8w48Qe/?mibextid=wwXIfr,"น่ากินมากกกกกคุนน้า #ยำยำจัมโบ้รสหมูสับ
#รสครั้งแรกประทับใจไม่ลืม
#อิ่มความสุขอร่อยโดนใจ",2,,,,,,,
315293,https://www.facebook.com/share/14ZwEingTAu/?mibextid=wwXIfr,"คือเป็นตาแซ่บคักแท้อ้าย🤤￼
#ยำยำจัมโบ้รสต้มยำกุ้งน้ำข้น #อิ่มคำโตจัมโบ้คักหลาย #อิ่มความสุขอร่อยโดนใจ",2,,,,,,,
